,title,comments,nanashi,date,timetable,id
309,"
【12球団総合】プロ野球雑談・議論 Part240
","・煽り荒らしはとりあえずバツポチで対応・次スレはアク引継ぎで>>950よろしく!jien!ngk【ＷＢＣ日本代表メンバー】◆投手大谷翔平（LAA）ダルビッシュ有（SD）戸郷翔征（巨人）佐々木朗希（ロッテ）山本由伸（オリックス）今永昇太（DeNA）松井裕樹（楽天）栗林良吏（広島）湯浅京己（阪神）大勢（巨人）宮城大弥（オリックス）宇田川優希（オリックス）高橋奎二（ヤクルト）高橋宏斗（中日）伊藤大海（日本ハム）◆捕手甲斐拓也（ソフトバンク）中村悠平（ヤクルト）大城卓三（巨人）◆内野手源田壮亮（西武）牧秀悟（DeNA）村上宗隆（ヤクルト）山田哲人（ヤクルト）山川穂高（西武）周東佑京（ソフトバンク）中野拓夢（阪神）岡本和真（巨人）◆外野手近藤健介（ソフトバンク）鈴木誠也（CHC）吉田正尚（BOS）L.ヌートバー（STL）前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674782803/
",名無し,2023/1/27,18:05:16,WrDg
310,"
AIイラストやったことないやつｗｗｗ3
","https://waifus.nemusona.com/最新のanythingモデル。綺麗な画像ができるように設定済みだから絵柄を変えるのは難しいかも。使い方Positive Promptsに作りたい画像（制服黒髪ロングの例: girl, school uniform, black hair, long hair,）Negative Promptsは除外したいものGenerateで画像生成有名ならキャラ名だけでも作れる。日本語はほぼ認識しない。呪文生成サイトエロはないhttps://programming-school-advance.com/ai-image-generation呪文生成サイトhttps://note.com/ryon3/n/n5c5c2f79c596呪文生成サイトhttps://huggingface.co/spaces/NoCrypt/DeepDanbooru_string次スレは>>900踏んだ人が建ててください※追記 2023/01/25 23:45:58前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674390799/l10
",名無し,2023/1/25,23:42:23,dAwt
311,"
【速報】「ルフィ」マニラで拘束中
","https://www.sanyonews.jp/sp/article/1356272?rct=global_kokusai
",名無し,2023/1/27,13:18:10,JT2j
312,"
2023年　模擬ドラフト・ドラフト候補視察スレ　Part11
","2023年ドラフト会議の候補選手たちについて語り合うスレです次スレは>>950がお願いします>>950がスヤスヤの場合は>>970が次スレを立ててください>>1は様子を見てバルサンを焚いて下さい模擬ドラフトwikihttps://w.atwiki.jp/mogidra/sp/前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1671727155/
",名無し,2023/1/22,6:49:46,D09q
313,"
ワイ、女装にはまる
","メイクしてどんどん上手くなってって、、、止められない
",名無し,2023/1/26,18:19:06,8JpC
314,"
久しぶりに田代撃とう
","https://lobster-app-sc4z6.ondigitalocean.app/werrx01/?phone=050-5806-1619&に田代打って欲しい
",名無し,2023/1/27,18:13:32,tNlk
315,"
近々自〇配信するんやが、どこで死ぬべきなんやろ
","人にかける迷惑は最小限にしたいあとWifi繋がる所がいいです
",名無し,2023/1/27,18:02:18,1krh
316,"
なんでアウトドア勢ってぼったくられてるのにそれ自慢するの？
","命の値段は装備の値段(笑)そしてあげられる分解動画でぼったくりがバレる事実
",名無し,2023/1/27,17:57:38,lRWj
317,"
【12球団総合】プロ野球雑談・議論 Part239
","・煽り荒らしはとりあえずバツポチで対応・次スレはアク引継ぎで>>950よろしく!jien!ngk【ＷＢＣ日本代表メンバー】◆投手大谷翔平（LAA）ダルビッシュ有（SD）戸郷翔征（巨人）佐々木朗希（ロッテ）山本由伸（オリックス）今永昇太（DeNA）松井裕樹（楽天）栗林良吏（広島）湯浅京己（阪神）大勢（巨人）宮城大弥（オリックス）宇田川優希（オリックス）高橋奎二（ヤクルト）高橋宏斗（中日）伊藤大海（日本ハム）◆捕手甲斐拓也（ソフトバンク）中村悠平（ヤクルト）大城卓三（巨人）◆内野手源田壮亮（西武）牧秀悟（DeNA）村上宗隆（ヤクルト）山田哲人（ヤクルト）山川穂高（西武）周東佑京（ソフトバンク）中野拓夢（阪神）岡本和真（巨人）◆外野手近藤健介（ソフトバンク）鈴木誠也（CHC）吉田正尚（BOS）L.ヌートバー（STL）前スレhttp://hayabusa.open2ch.net/test/read.cgi/livejupiter/1674716877/
",名無し,2023/1/27,10:26:43,NKQf
318,"
バカ「残り2週間を5000円で過ごさなかあん」ワイ「300円ご準備ください」
","ワイ「ダイソーで釣り竿、釣り針、糸を買ってください」ワイ「公園に行ってミミズ捕まえてください」ワイ「そのまま池に行ってください、はい300円で食材ゲットです。なんなら今後はずっと0円で食材取り放題です」はっきり言って「節約レシピ」とかアホらしいんっすよねw
",名無し,2023/1/27,18:22:02,GDCD
319,"
面接官「１番人が集まったのいつ？」なんJ「WBC優勝」vip「電車男」ニュー速「安倍が死んだ時」
","おんJ「ぜ…全買スレに乞食が集まった時です…」
",名無し,2023/1/27,18:07:33,GDCD
320,"
ワイ「フルリモートだけどマジで朝から夕までずっとサボりまくってるわｗｗｗ」　トッモ「・・・いい加減その自慢話うぜぇわ」
","ワイ「じ、自慢じゃねぇよ！！自虐だよ！！」トッモ「いや、自慢だろうが。死ねよ気持ち悪い」ワイ「」え、これって自慢扱いされてたんか？ウザがられてたんか？
",名無し,2023/1/27,18:21:29,Kvbi
321,"
主人公や味方側が馬鹿で弱い作品ってクソだよな
","それが許されるのはエロビデオだけやぞ
",名無し,2023/1/27,18:16:57,9P9n
322,"
いわさきゆか17歳高校3年生です、今からご主人様に私の裸を見せます
","見せて
",名無し,2021/6/18,12:17:11,JjPi
323,"
ワイ「イヤホンほしい」おんJ民「最低でも1万円だせ」「3万以下はゴミ」「5万でもショボい」
","いったいどんなイヤホンを使ってるんだ…？
",名無し,2023/1/27,17:46:10,Z3Rg
324,"
ワイが作ったカルボナーラ、めっちゃ旨そう
","どや
",名無し,2023/1/27,18:07:37,hNCt
325,"
【朗報】ライザのフィギュア、太くない
","太くなくてよかった〜
",名無し,2023/1/27,17:28:52,r4L6
326,"
さかなクンのアナルに入れたいお魚
","サンマ
",名無し,2023/1/27,18:14:38,GfCZ
327,"
嘘松「え、ちょっと待って」
","https://twitter.com/kiwakiwa7/status/1618585070612402177?t=sMIUwBx4j-p8t0mxhKU2oA&s=19
",名無し,2023/1/27,18:20:07,oxZu
328,"
将棋やろう
"," 
",名無し,2023/1/27,17:29:49,1Arf
329,"
【朗報】日本、今後めちゃくちゃ給料が上がっていく方針
","『岸田文雄首相は27日の参院代表質問で、重視する構造的な賃上げの実現に向け「民間だけに任せることなく、政府として政策を総動員して環境整備に取り組む」と強調した。』以下記事より引用首相、賃上げへ「政策総動員」　0～2歳児支援も、参院代表質問https://news.yahoo.co.jp/articles/2751a3eb96229acd16f519a6fbcdc5c37b617a33
",名無し,2023/1/27,17:39:51,18PO
330,"
おんj民がやったことのある最低ラインの貧乏飯教えてや
","ワイは白米にマヨネーズと七味混ぜたのを乗っけて明太マヨ風丼ぶり作った腹減ってたら食えるレベルの味や
",名無し,2023/1/27,18:05:52,Zu1S
331,"
【在日敗北】日本人さん、ヨーロッパ人から白人国家だと思われてた【愛国心】
","945 おさかなくわえた名無しさん 2009/1/25(火) 13:25:11.16 ID:264dJsSh 昔フィンランド人と文通してたけど日本は白人国家だと思ってたって言ってたよ 自分の家族や学校の写真とか送ってたのにそれ見ても気づかなかったんだって クラスに一人在日の子がいたんだけど写真の中のその子を｢一人だけアジアンの子がいるね｣ って言われて｢え？みんなアジアンじゃん｣ってなったのが気づいたきっかけ ヨーロッパの人達から見たら日本人は白人に見えるらしいよ
",名無し,2023/1/27,18:08:24,A3pn
332,"
同志社大助教さん、JK買春で逮捕
","https://www.sankei.com/article/20230126-736YZ3AYGNLAXLPWATUE5RWHIQ/逮捕容疑は昨年４月９日と５月５日、大阪府内のホテルで、府内に住む１０代の女子高校生に、１８歳未満であることを知りながら現金計１５万円を支払い、性交したとしている。「児童買春になるのは知っていた」と容疑を認めている。
",名無し,2023/1/27,18:06:32,tOHs
333,"
パチンコに使う金で本買ってみ？
","賢くなれるで
",名無し,2023/1/27,18:20:04,CBCK
334,"
ソ連「ウクライナ ベラルーシ ロシアは仲良し三姉妹やで！」
","https://youtu.be/11_uS0RNVIg悲しいなぁ…
",名無し,2023/1/27,17:59:55,MJOf
335,"
麻雀上手い人来てくれ！雀魂で魂天目指すのって結構難しいんか？
","噂によると天鳳よりやばいとも聞くけど
",名無し,2023/1/27,17:44:44,c27b
336,"
バクマン主人公「えっ！？僕らの漫画を模倣した犯罪者が出た！？」
","編集長「ああ、マニラで拘束している。面白いからありだ」シュージン「くっ…」編集長「面白い作品は掲載される、面白くないと収監される、当たり前だ」サイコー「くっ…」
",名無し,2023/1/27,18:19:55,PKdx
337,"
合コン相手「ウォーリーの彼女に似てますね」わたし「なにそれーｗ（あとでトイレで調べよ）」
","激似じゃねえか殺すぞ
",名無し,2023/1/27,18:14:27,MI7D
338,"
おさかなさんって釣られた時に針が口にぶっ刺さるわけやん？
","リリースしても感染症で死ぬんじゃないの？
",名無し,2023/1/27,18:13:46,gtKC
339,"
この春、慶応を卒業する娘に、内定先を聞いたら、マッキンゼー？という企業だと答えた。
","この春、慶応を卒業する娘に、内定先を聞いたら、マッキンゼー？という企業だと答えた。私は驚き、激怒した。そんな横文字のチャラチャラした企業に入れるために、県外の大学に行かせたわけではないと。いとこの涼介くんは静岡大学卒県庁勤務であり、比較されることが恥ずかしい。
",名無し,2023/1/27,18:13:42,vvzq
340,"
ネタで面接受けたら担当と予想外に盛り上がって草
","担当「私立きらめき高校卒、ですか・・・？」ワイ「そうですけど？」担当「私もです！！！！」なんやこれ楽勝やんけｗ
",名無し,2023/1/27,18:17:24,ZAUZ
341,"
ワイのNGワードを当てるスレ
","一文字スレ系はスペースの有無が面倒なので除外※追記 2023/01/27 17:41:33正解数*1pt※追記 2023/01/27 18:05:13完全一致で正解※追記 2023/01/27 18:13:26優勝は #ID:ID:DbBA ニキや！おめでとナス！※追記 2023/01/27 18:14:55ID:DbBA訂正
",名無し,2023/1/27,17:40:31,THpi
342,"
【急募】パチ屋で隣に座った奴が猛烈に臭かったときの対処法
","打ってるんだが今座った隣のやつがワキガと風呂入ってない臭いでやばいんや何か良い案ないか？
",名無し,2023/1/27,17:31:19,cw8n
343,"
部内緊急ミーティングで「手摺」を「しゅしゅう」って読んだ程度のことでＦラン卒の新人にまで笑われた
","ボコボコにしたろかおもたわ
",名無し,2023/1/27,18:22:27,5BsX
344,"
おんjバイト先まで遠くて大変部
","4.5キロもあるわ…😥
",名無し,2023/1/27,18:12:26,KkhJ
345,"
【悲報】ガチのマジでウクライナ侵攻402
","!jien※次スレを立てる人は「必ず」アク禁の設定を引き継ぐことRONDERI発表のリアルタイム戦況図https://www.google.com/maps/d/viewer?mid=1lscRK6ehG0l2V-XvJ16nsyblMsQ&hl=en_US前スレhttps://hayabusa.open2ch.net/test/read.cgi/livejupiter/1673614916/
",名無し,2023/1/26,11:43:08,SCyH
346,"
ワイ身長158cmしかない
","160cmになれる事を夢見てる
",名無し,2023/1/27,18:21:57,7Wn7
347,"
ワイ「自分好みのエロい絵ないなぁ…せやっ！」
","ワイ「自分で描けばええやん！」〜2年後〜ワイ「おっしゃ！ようやくシコれるレベルになったんちゃうか？ほな…」(ティッシュを取り出す)ワイ「ｼｺｼｺ」ワイ(ここ修正できるな…あっ！遠目から見るとここもおかしい…)ｼﾅｼﾅ自分の絵シコの道はまだまだ険しいな😭
",名無し,2023/1/27,18:20:22,syWa
348,"
時をかける少女って
","いい曲だよね☺
",名無し,2023/1/27,18:15:06,8Wyj
349,"
中国人美少女「ねえ、私とする…？」
","2001年福建省厦门市出生 身高163cm 汉族 ※10岁起在日本生活，说日语
",名無し,2023/1/27,18:15:16,JL9B
350,"
拷問官「東海道新幹線のぞみの停車駅全部言えないと死刑」彡(ﾟ)(ﾟ)「楽勝やん！」
","彡(ﾟ)(ﾟ)「東京！横浜！静岡！名古屋！新大阪！！」彡(ﾟ)(ﾟ)彡(^)(^)
",名無し,2023/1/27,18:10:48,joEz
351,"
？？？「ポケモンってのはねぇ、かっこよさや可愛さだけではダメなのよ、ミジュマルのソバカス然り、ゲッコウガのベロマフラー然りね」
","ウインディ「…」
",名無し,2023/1/27,18:20:37,gmkO
352,"
なんかおんj過疎ってない？🥺
","何で？🥺
",名無し,2023/1/27,18:19:42,EmvO
